hora;potencia
1:00:00;46760
1:30:00;46590
2:00:00;45350
0:00:00;52860
0:30:00;51070
1:00:00;49620
1:30:00;49180
2:00:00;47620
0:00:00;53520
0:30:00;52720
1:00:00;50080
1:30:00;50080
2:00:00;48340
0:00:00;53050
0:30:00;51810
1:00:00;49220
1:30:00;48980
2:00:00;47390
0:00:00;50360
0:30:00;49560
1:00:00;47510
1:30:00;47520
2:00:00;45290
0:00:00;52460
0:30:00;50320
1:00:00;48840
1:30:00;48390
2:00:00;46670
0:00:00;50640
0:30:00;48440
1:00:00;47290
1:30:00;46670
2:00:00;44480
0:00:00;49500
0:30:00;47450
1:00:00;46300
1:30:00;45810
2:00:00;44200
0:00:00;52540
0:30:00;51020
1:00:00;48750
1:30:00;48590
2:00:00;46650
0:00:00;52100
0:30:00;51270
1:00:00;48750
1:30:00;48600
2:00:00;45950
0:00:00;52690
0:30:00;51380
1:00:00;49030
1:30:00;49520
2:00:00;47520
0:00:00;53670
0:30:00;51770
1:00:00;49070
1:30:00;49330
2:00:00;46510
0:00:00;54570
0:30:00;52580
1:00:00;51210
1:30:00;50170
2:00:00;47970
0:00:00;50770
0:30:00;50050
1:00:00;47490
1:30:00;47820
2:00:00;45660
0:00:00;49750
0:30:00;48330
1:00:00;46040
1:30:00;46360
2:00:00;43920
0:00:00;50090
0:30:00;49180
1:00:00;47130
1:30:00;47470
2:00:00;45690
0:00:00;52100
0:30:00;51180
1:00:00;48760
1:30:00;48630
2:00:00;46490
0:00:00;52630
0:30:00;51140
1:00:00;48890
1:30:00;48870
2:00:00;47090
0:00:00;53550
0:30:00;52220
1:00:00;50050
1:30:00;50300
2:00:00;48600
0:00:00;52790
0:30:00;51510
1:00:00;49140
1:30:00;47940
2:00:00;46750
0:00:00;48300
0:30:00;47930
1:00:00;45640
1:30:00;44950
2:00:00;44200
0:00:00;48980
0:30:00;47960
1:00:00;45810
1:30:00;45990
2:00:00;44510
0:00:00;51970
0:30:00;50620
1:00:00;48180
1:30:00;48010
2:00:00;45950
0:00:00;51940
0:30:00;51270
1:00:00;48820
1:30:00;43660
2:00:00;41640
0:00:00;52100
0:30:00;50260
1:00:00;47940
1:30:00;48500
2:00:00;46550
0:00:00;52250
0:30:00;50630
1:00:00;48130
1:30:00;48320
2:00:00;46380
0:00:00;51440
0:30:00;50300
1:00:00;47540
1:30:00;47110
2:00:00;45270
0:00:00;47540
0:30:00;46910
1:00:00;43960
1:30:00;44220
2:00:00;42430
0:00:00;49140
0:30:00;47610
1:00:00;45140
1:30:00;44910
2:00:00;43540
0:00:00;52290
0:30:00;50370
1:00:00;48050
1:30:00;47720
2:00:00;45810
0:00:00;52970
0:30:00;50940
1:00:00;48770
1:30:00;48460
2:00:00;46670
0:00:00;52280
0:30:00;50950
1:00:00;48690
1:30:00;47470
2:00:00;46300
0:00:00;51630
0:30:00;50110
1:00:00;48060
1:30:00;48190
2:00:00;46440
0:00:00;52020
0:30:00;49610
1:00:00;47880
1:30:00;47410
2:00:00;45430
0:00:00;50370
0:30:00;48660
1:00:00;45350
1:30:00;45620
2:00:00;43600
0:00:00;48640
0:30:00;47390
1:00:00;45160
1:30:00;44730
2:00:00;43240
0:00:00;51640
0:30:00;50470
1:00:00;47480
1:30:00;47340
2:00:00;44950
0:00:00;52420
0:30:00;50450
1:00:00;47370
1:30:00;47720
2:00:00;45190
0:00:00;52810
0:30:00;51410
1:00:00;49070
1:30:00;48960
2:00:00;47050
0:00:00;53740
0:30:00;52230
1:00:00;50270
1:30:00;50330
2:00:00;48130
0:00:00;53790
0:30:00;51230
1:00:00;49220
1:30:00;48480
2:00:00;46720
0:00:00;49550
0:30:00;47750
1:00:00;45230
1:30:00;44930
2:00:00;43290
0:00:00;48380
0:30:00;47110
1:00:00;44470
1:30:00;44530
2:00:00;43340
0:00:00;51850
0:30:00;50590
1:00:00;48640
1:30:00;48270
2:00:00;46470
0:00:00;52220
0:30:00;50670
1:00:00;48780
1:30:00;48260
2:00:00;46540
0:00:00;52890
0:30:00;51300
1:00:00;48760
1:30:00;48710
2:00:00;47110
0:00:00;53860
0:30:00;51880
1:00:00;49390
1:30:00;49050
2:00:00;47050
0:00:00;52340
0:30:00;49950
1:00:00;49110
1:30:00;47510
2:00:00;45190
0:00:00;47710
0:30:00;46820
1:00:00;44420
1:30:00;44270
2:00:00;42720
0:00:00;48050
0:30:00;47060
1:00:00;44540
1:30:00;44470
2:00:00;42100
0:00:00;52010
0:30:00;50660
1:00:00;48450
1:30:00;48220
2:00:00;46950
0:00:00;52930
0:30:00;50810
1:00:00;48960
1:30:00;48170
2:00:00;46530
0:00:00;52620
0:30:00;52090
1:00:00;49250
1:30:00;49280
2:00:00;48000
0:00:00;53660
0:30:00;50980
1:00:00;48510
1:30:00;48180
2:00:00;46890
0:00:00;52090
0:30:00;50830
1:00:00;48600
1:30:00;47480
2:00:00;46010
0:00:00;48630
0:30:00;47160
1:00:00;44730
1:30:00;44880
2:00:00;43310
0:00:00;48980
0:30:00;47330
1:00:00;46020
1:30:00;45130
2:00:00;44140
0:00:00;52180
0:30:00;50870
1:00:00;48710
1:30:00;48260
2:00:00;46550
0:00:00;53950
0:30:00;51690
1:00:00;49630
1:30:00;49520
2:00:00;47510
0:00:00;52900
0:30:00;50840
1:00:00;48370
1:30:00;48290
2:00:00;46410
0:00:00;51680
0:30:00;49210
1:00:00;46740
1:30:00;46540
2:00:00;44670
0:00:00;50360
0:30:00;47700
1:00:00;45710
1:30:00;45330
2:00:00;43480
0:00:00;45440
0:30:00;44100
1:00:00;41720
1:30:00;41290
2:00:00;39620
0:00:00;45310
0:30:00;44030
1:00:00;42040
1:30:00;41630
2:00:00;39870
0:00:00;48860
0:30:00;46830
1:00:00;44320
1:30:00;44070
2:00:00;42390
0:00:00;48280
0:30:00;46190
1:00:00;44030
1:30:00;43900
2:00:00;42370
0:00:00;48370
0:30:00;47210
1:00:00;44820
1:30:00;44760
2:00:00;43090
0:00:00;47910
0:30:00;45980
1:00:00;43840
1:30:00;43620
2:00:00;42450
0:00:00;47440
0:30:00;45360
1:00:00;43140
1:30:00;42630
2:00:00;40990
0:00:00;44910
0:30:00;43420
1:00:00;41230
1:30:00;41210
2:00:00;39400
0:00:00;44850
0:30:00;42790
1:00:00;40700
1:30:00;40460
2:00:00;39130
0:00:00;46170
0:30:00;44520
1:00:00;42570
1:30:00;42470
2:00:00;40730
0:00:00;46010
0:30:00;44540
1:00:00;42290
1:30:00;41980
2:00:00;40470
0:00:00;46000
0:30:00;44540
1:00:00;42330
1:30:00;42310
2:00:00;40310
0:00:00;46340
0:30:00;44200
1:00:00;41900
1:30:00;41190
2:00:00;39670
0:00:00;46340
0:30:00;44480
1:00:00;42180
1:30:00;42110
2:00:00;40460
0:00:00;43940
0:30:00;42380
1:00:00;39970
1:30:00;39830
2:00:00;38080
0:00:00;43100
0:30:00;41540
1:00:00;39730
1:30:00;39310
2:00:00;37640
0:00:00;45180
0:30:00;43480
1:00:00;41050
1:30:00;41070
2:00:00;39430
0:00:00;45740
0:30:00;44500
1:00:00;42130
1:30:00;42130
2:00:00;40380
0:00:00;45800
0:30:00;44580
1:00:00;41970
1:30:00;41200
2:00:00;39760
0:00:00;44540
0:30:00;43200
1:00:00;41120
1:30:00;40500
2:00:00;38950
0:00:00;45670
0:30:00;44240
1:00:00;41550
1:30:00;41480
2:00:00;40170
0:00:00;44400
0:30:00;43200
1:00:00;41180
1:30:00;41050
2:00:00;39190
0:00:00;44100
0:30:00;42590
1:00:00;40650
1:30:00;40340
2:00:00;38760
0:00:00;47330
0:30:00;46070
1:00:00;43740
1:30:00;43830
2:00:00;42120
0:00:00;47650
0:30:00;46380
1:00:00;44110
1:30:00;44300
2:00:00;42450
0:00:00;49260
0:30:00;47820
1:00:00;45060
1:30:00;45180
2:00:00;43700
0:00:00;49250
0:30:00;48150
1:00:00;45930
1:30:00;45550
2:00:00;44510
0:00:00;49700
0:30:00;47860
1:00:00;45470
1:30:00;45850
2:00:00;43920
0:00:00;47570
0:30:00;46340
1:00:00;43320
1:30:00;42830
2:00:00;41960
0:00:00;47630
0:30:00;45880
1:00:00;43980
1:30:00;43590
2:00:00;41760
0:00:00;52310
0:30:00;50130
1:00:00;47500
1:30:00;47040
2:00:00;45630
0:00:00;51570
0:30:00;50140
1:00:00;47400
1:30:00;47790
2:00:00;45370
0:00:00;52160
0:30:00;49680
1:00:00;47480
1:30:00;47170
2:00:00;46200
0:00:00;51960
0:30:00;50470
1:00:00;47250
1:30:00;48180
2:00:00;45980
0:00:00;51410
0:30:00;49550
1:00:00;47050
1:30:00;47320
2:00:00;45550
0:00:00;48810
0:30:00;46340
1:00:00;44570
1:30:00;43510
2:00:00;42010
0:00:00;47330
0:30:00;45290
1:00:00;43840
1:30:00;43600
2:00:00;41680
0:00:00;51040
0:30:00;49230
1:00:00;46920
1:30:00;46180
2:00:00;44560
0:00:00;51190
0:30:00;48690
1:00:00;46910
1:30:00;46390
2:00:00;44660
0:00:00;51780
0:30:00;50040
1:00:00;48350
1:30:00;48070
2:00:00;45820
0:00:00;52210
0:30:00;50080
1:00:00;48130
1:30:00;47990
2:00:00;46900
0:00:00;51320
0:30:00;49710
1:00:00;46800
1:30:00;47170
2:00:00;45380
0:00:00;49260
0:30:00;47630
1:00:00;45500
1:30:00;45120
2:00:00;43000
0:00:00;48270
0:30:00;47170
1:00:00;45880
1:30:00;45680
2:00:00;43680
0:00:00;51710
0:30:00;50430
1:00:00;48670
1:30:00;48700
2:00:00;46950
0:00:00;50860
0:30:00;49530
1:00:00;46940
1:30:00;47040
2:00:00;45230
0:00:00;53090
0:30:00;51860
1:00:00;49400
1:30:00;49800
2:00:00;47460
0:00:00;52310
0:30:00;50940
1:00:00;48250
1:30:00;48290
2:00:00;46590
0:00:00;51040
0:30:00;49860
1:00:00;47840
1:30:00;46850
2:00:00;45880
0:00:00;49520
0:30:00;48020
1:00:00;45760
1:30:00;45970
2:00:00;44900
0:00:00;48300
0:30:00;47450
1:00:00;45530
1:30:00;44700
2:00:00;43460
0:00:00;51690
0:30:00;50020
1:00:00;47540
1:30:00;47330
2:00:00;45630
0:00:00;52070
0:30:00;50250
1:00:00;47760
1:30:00;47490
2:00:00;46190
0:00:00;52940
0:30:00;51910
1:00:00;48880
1:30:00;50080
2:00:00;47460
0:00:00;53230
0:30:00;51830
1:00:00;49380
1:30:00;49160
2:00:00;47730
0:00:00;52380
0:30:00;50370
1:00:00;47640
1:30:00;47460
2:00:00;45590
0:00:00;47860
0:30:00;46510
1:00:00;44200
1:30:00;44660
2:00:00;42550
0:00:00;47780
0:30:00;46750
1:00:00;44910
1:30:00;44730
2:00:00;42850
0:00:00;52040
0:30:00;50040
1:00:00;48590
1:30:00;48300
2:00:00;46300
0:00:00;51770
0:30:00;50770
1:00:00;48040
1:30:00;47940
2:00:00;46050
0:00:00;52370
0:30:00;51080
1:00:00;49140
1:30:00;48950
2:00:00;47270
0:00:00;53280
0:30:00;51720
1:00:00;50100
1:30:00;49610
2:00:00;48000
0:00:00;52880
0:30:00;50920
1:00:00;48800
1:30:00;48040
2:00:00;47140
0:00:00;49610
0:30:00;48700
1:00:00;46630
1:30:00;46190
2:00:00;44810
0:00:00;49650
0:30:00;48280
1:00:00;46810
1:30:00;46760
2:00:00;45010
0:00:00;54360
0:30:00;52110
1:00:00;49900
1:30:00;49290
2:00:00;47910
0:00:00;53350
0:30:00;51680
1:00:00;49970
1:30:00;49300
2:00:00;48190
0:00:00;56550
0:30:00;54720
1:00:00;52910
1:30:00;52340
2:00:00;51160
0:00:00;57550
0:30:00;55900
1:00:00;53760
1:30:00;53940
2:00:00;51860
0:00:00;55670
0:30:00;53900
1:00:00;50800
1:30:00;49980
2:00:00;49220
0:00:00;52950
0:30:00;51200
1:00:00;49590
1:30:00;49520
2:00:00;47230
0:00:00;51420
0:30:00;50380
1:00:00;49040
1:30:00;49010
2:00:00;47160
0:00:00;54830
0:30:00;53520
1:00:00;51710
1:30:00;51210
2:00:00;49420
0:00:00;54840
0:30:00;53040
1:00:00;50720
1:30:00;50430
2:00:00;49000
0:00:00;57030
0:30:00;56020
1:00:00;53290
1:30:00;52860
2:00:00;50690
0:00:00;56670
0:30:00;54490
1:00:00;52600
1:30:00;52440
2:00:00;51140
0:00:00;54710
0:30:00;54410
1:00:00;50500
1:30:00;50790
2:00:00;49110
0:00:00;51880
0:30:00;50400
1:00:00;48120
1:30:00;47270
2:00:00;45980
0:00:00;50780
0:30:00;49840
1:00:00;48150
1:30:00;47830
2:00:00;46450
0:00:00;53980
0:30:00;52460
1:00:00;50320
1:30:00;50240
2:00:00;48850
0:00:00;55450
0:30:00;54070
1:00:00;51630
1:30:00;51140
2:00:00;48960
0:00:00;57270
0:30:00;56430
1:00:00;53390
1:30:00;52920
2:00:00;51530
0:00:00;56930
0:30:00;55020
1:00:00;53000
1:30:00;51920
2:00:00;51050
0:00:00;56900
0:30:00;55230
1:00:00;52700
1:30:00;52140
2:00:00;50500
0:00:00;54730
0:30:00;53960
1:00:00;51890
1:30:00;51110
2:00:00;49730
0:00:00;54220
0:30:00;54130
1:00:00;51320
1:30:00;51800
2:00:00;50170
0:00:00;58190
0:30:00;56850
1:00:00;54650
1:30:00;54070
2:00:00;52020
0:00:00;58240
0:30:00;56830
1:00:00;54700
1:30:00;54060
2:00:00;52320
0:00:00;57190
0:30:00;55400
1:00:00;53320
1:30:00;53210
2:00:00;51030
0:00:00;56370
0:30:00;55260
1:00:00;52840
1:30:00;52270
2:00:00;50700
0:00:00;57830
0:30:00;56770
1:00:00;53840
1:30:00;53590
2:00:00;51760
0:00:00;52490
0:30:00;51310
1:00:00;49820
1:30:00;50860
2:00:00;48210
0:00:00;56480
0:30:00;55810
1:00:00;53630
1:30:00;53310
2:00:00;52360
0:00:00;59980
0:30:00;59660
1:00:00;56600
1:30:00;57000
2:00:00;55060
0:00:00;61420
0:30:00;60690
1:00:00;58200
1:30:00;57560
2:00:00;56160
0:00:00;63990
0:30:00;62590
1:00:00;60400
1:30:00;59890
2:00:00;59130
0:00:00;62750
0:30:00;61040
1:00:00;58720
1:30:00;58070
2:00:00;56300
0:00:00;56890
0:30:00;54750
1:00:00;53230
1:30:00;52640
2:00:00;51010
0:00:00;57160
0:30:00;55160
1:00:00;53180
1:30:00;53300
2:00:00;51470
0:00:00;55490
0:30:00;54720
1:00:00;52570
1:30:00;53270
2:00:00;51800
0:00:00;59880
0:30:00;58460
1:00:00;55990
1:30:00;55830
2:00:00;54230
0:00:00;60540
0:30:00;59370
1:00:00;57070
1:30:00;57160
2:00:00;55270
0:00:00;61800
0:30:00;60230
1:00:00;57820
1:30:00;57940
2:00:00;57040
0:00:00;65060
0:30:00;63110
1:00:00;61560
1:30:00;61740
2:00:00;59680
0:00:00;65990
0:30:00;64670
1:00:00;62750
1:30:00;61370
2:00:00;60620
0:00:00;63760
0:30:00;61520
1:00:00;59300
1:30:00;60030
2:00:00;57960
0:00:00;62560
0:30:00;60800
1:00:00;59040
1:30:00;58530
2:00:00;57640
0:00:00;63260
0:30:00;62890
1:00:00;60260
1:30:00;60380
2:00:00;58920
0:00:00;66560
0:30:00;65930
1:00:00;62770
1:30:00;62630
2:00:00;60480
0:00:00;66170
0:30:00;65070
1:00:00;62550
1:30:00;63260
2:00:00;62410
0:00:00;68940
0:30:00;68620
1:00:00;65460
1:30:00;65730
2:00:00;63980
0:00:00;70710
0:30:00;68440
1:00:00;66220
1:30:00;66170
2:00:00;63790
0:00:00;65200
0:30:00;64850
1:00:00;62160
1:30:00;62520
2:00:00;60710
0:00:00;64330
0:30:00;64170
1:00:00;61830
1:30:00;62860
2:00:00;60990
0:00:00;68450
0:30:00;67070
1:00:00;65040
1:30:00;64850
2:00:00;63410
0:00:00;71150
0:30:00;70260
1:00:00;67760
1:30:00;68230
2:00:00;66460
0:00:00;73430
0:30:00;72470
1:00:00;69990
1:30:00;70320
2:00:00;68660
0:00:00;68930
0:30:00;67790
1:00:00;66150
1:30:00;65740
2:00:00;63550
0:00:00;66670
0:30:00;64640
1:00:00;62740
1:30:00;62680
2:00:00;60020
0:00:00;63710
0:30:00;62240
1:00:00;60260
1:30:00;60790
2:00:00;58780
0:00:00;61370
0:30:00;60690
1:00:00;58690
1:30:00;58270
2:00:00;57100
0:00:00;63120
0:30:00;61940
1:00:00;59800
1:30:00;60190
2:00:00;58520
0:00:00;62230
0:30:00;60890
1:00:00;58570
1:30:00;58880
2:00:00;56670
0:00:00;64930
0:30:00;63180
1:00:00;61340
1:30:00;61550
2:00:00;59170
0:00:00;63480
0:30:00;62510
1:00:00;60110
1:30:00;61140
2:00:00;59350
0:00:00;68440
0:30:00;66840
1:00:00;64940
1:30:00;64390
2:00:00;62560
0:00:00;65580
0:30:00;65730
1:00:00;63190
1:30:00;62980
2:00:00;61510
0:00:00;68420
0:30:00;67470
1:00:00;66140
1:30:00;66900
2:00:00;65340
0:00:00;72360
0:30:00;71670
1:00:00;69610
1:30:00;69740
2:00:00;68040
0:00:00;75860
0:30:00;74580
1:00:00;71910
1:30:00;71950
2:00:00;70110
0:00:00;76170
0:30:00;74890
1:00:00;72910
1:30:00;73770
2:00:00;71960
0:00:00;74750
0:30:00;74130
1:00:00;72600
1:30:00;73300
2:00:00;72030
0:00:00;70310
0:30:00;67660
1:00:00;65930
1:30:00;65250
2:00:00;63800
0:00:00;63920
0:30:00;62820
1:00:00;61490
1:30:00;61480
2:00:00;58340
0:00:00;64640
0:30:00;63630
1:00:00;61620
1:30:00;62860
2:00:00;61440
0:00:00;69290
0:30:00;67600
1:00:00;66450
1:30:00;66180
2:00:00;64800
0:00:00;70050
0:30:00;68510
1:00:00;66130
1:30:00;66080
2:00:00;63510
0:00:00;67430
0:30:00;67110
1:00:00;64630
1:30:00;64900
2:00:00;63160
0:00:00;69380
0:30:00;68270
1:00:00;66140
1:30:00;65900
2:00:00;64220
0:00:00;68930
0:30:00;66680
1:00:00;64900
1:30:00;64810
2:00:00;63000
0:00:00;64590
0:30:00;64460
1:00:00;62340
1:30:00;62200
2:00:00;60140
0:00:00;64810
0:30:00;63890
1:00:00;60970
1:30:00;61530
2:00:00;60210
0:00:00;64910
0:30:00;64270
1:00:00;61830
1:30:00;61760
2:00:00;59600
0:00:00;64190
0:30:00;62560
1:00:00;60280
1:30:00;60070
2:00:00;58780
0:00:00;63950
0:30:00;63000
1:00:00;61370
1:30:00;61440
2:00:00;59230
0:00:00;62390
0:30:00;60190
1:00:00;57810
1:30:00;57890
2:00:00;56570
0:00:00;61220
0:30:00;60110
1:00:00;58180
1:30:00;58420
2:00:00;56050
0:00:00;59750
0:30:00;58710
1:00:00;56860
1:30:00;56500
2:00:00;55280
0:00:00;58820
0:30:00;58560
1:00:00;56600
1:30:00;57320
2:00:00;55120
0:00:00;59320
0:30:00;58800
1:00:00;56490
1:30:00;57020
2:00:00;55010
0:00:00;55570
0:30:00;55440
1:00:00;53380
1:30:00;53970
2:00:00;52960
0:00:00;57360
0:30:00;56870
1:00:00;54940
1:30:00;55480
2:00:00;54170
0:00:00;60170
0:30:00;59180
1:00:00;57150
1:30:00;57160
2:00:00;55080
0:00:00;58880
0:30:00;58480
1:00:00;56670
1:30:00;56450
2:00:00;54810
0:00:00;61970
0:30:00;61200
1:00:00;59880
1:30:00;59710
2:00:00;58160
0:00:00;65780
0:30:00;64650
1:00:00;63100
1:30:00;63580
2:00:00;62020
0:00:00;66440
0:30:00;65590
1:00:00;63840
1:30:00;64230
2:00:00;62970
